"pry1Cons","prdCtch","timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
"1","1",60,10,29642.4,29614.8,29669,29650.4,29615.4,29685.7,364.7,356.2,372.9,364.5,354.2,373.5,0,0,0,0,0,0,0,0,0,13.7191755162403,11.129941470756,15.8899989620409,12.4810165885125,11.0366371095576,14.2242044117289,0,0,0
"1","1",70,10,29427.4,29391.9,29463.4,29437.4,29387.8,29485.6,415.1,406.7,423.7,414.7,403.6,425.9,0,0,0,0,0,0,0,0,0,13.8566837100494,12.1376520844313,15.4038281887016,13.8216511630226,12.0201719394202,15.7402412668781,0,0,0
"1","1",80,10,29155.3,29098.6,29207.9,29177.6,29122.7,29233,468.9,459.6,479.4,464.9,451.1,478.6,0,0,0,0,0,0,0,0,0,12.9712507242206,11.5916560465837,14.2255169108105,12.1089861977276,10.4679029571426,13.6545140257785,0,0,0
"1","1",90,10,28908.9,28853.9,28953.9,28924.2,28856.4,28989,530.2,521.2,540.8,524.7,508.1,539.9,0,0,0,0,0,0,0,0,0,13.1111740735757,11.9035710389043,14.3075728480986,12.8513017411108,11.6930660694996,14.005373710724,0,0,0
"1","1",100,10,28607.7,28553,28659.6,28619.4,28530.4,28721.1,607.1,596.9,616.1,594.1,572.5,614.7,0,0,0,0,0,0,0,0,0,14.5361957093221,13.1897937858032,15.7702156194313,13.21086707505,12.2289305813322,14.2456788211305,0,0,0
"1","1",110,10,28221.6,28183.1,28261.7,28286.5,28188,28393.1,683.4,670.9,694.2,671.5,646.8,697,0,0,0,0,0,0,0,0,0,12.5776530838367,11.4620732361821,13.7696905977781,13.0377139099958,11.3871633433446,14.4269573453879,0,0,0
"1","1",120,10,27843.2,27780.8,27910.4,27905.3,27778.8,28029.1,772.4,760.5,784.7,756.9,729.4,783,0,0,0,0,0,0,0,0,0,13.0474107264684,11.9211456859303,14.0875418698645,12.7587737417615,11.3766343715936,14.0735415859139,0,0,0
"1","1",130,10,27374.8,27309.9,27436.1,27439.9,27311.3,27564.2,869.6,856.6,882,857.4,828.5,890,0,0,0,0,0,0,0,0,0,12.5936780356604,11.9049400699197,13.3143872954416,13.2944382858047,12.1813056705111,14.5509457557052,0,0,0
"1","1",140,10,26901.4,26838.1,26965.7,26970.4,26786,27124.1,994.3,979.9,1008.7,977.6,941.5,1015.7,0,0,0,0,0,0,0,0,0,14.3430122978765,13.6893393366988,14.9989116610339,14.024117351709,12.990729944091,14.9757576019924,0,0,0
"1","1",150,10,26252.9,26168.7,26329.8,26372.3,26184.9,26550.6,1117.8,1099.3,1136.7,1112.6,1069.6,1159.2,0,0,0,0,0,0,0,0,0,12.4147312964371,11.9103052721942,12.9682753235666,13.7673611647202,12.9525470204409,14.3861062503231,0,0,0
"1","1",160,10,25657.3,25553.1,25754.2,25672.1,25430.2,25893.2,1273.9,1251.7,1296.9,1259.8,1205.2,1309,0,0,0,0,0,0,0,0,0,13.9694747601663,13.0108227642162,14.804052425586,13.2088441482516,12.6358616568908,13.7091778883533,0,0,0
"1","1",170,10,24899.2,24778.8,25016.1,24962,24709.3,25223.3,1443,1412.6,1470,1432,1371.5,1496.8,0,0,0,0,0,0,0,0,0,13.2575961922577,12.6557366449939,13.7949341566396,13.6559326856961,12.7895281749547,14.5623073337353,0,0,0
"1","1",180,10,24006.5,23856.4,24170.4,24090.9,23744.5,24400.2,1645.9,1607.2,1680,1624,1552.2,1697.3,0,0,0,0,0,0,0,0,0,14.0652868582755,13.3987614971218,14.6528944308863,13.411190964169,12.8863629026617,14.0095838724899,0,0,0
"1","1",190,10,22999.8,22828.8,23176.4,23114,22695,23486.1,1866.1,1826.3,1904.1,1843.5,1765.2,1925.4,0,0,0,0,0,0,0,0,0,13.3825514913905,12.8477649180494,13.9926360213351,13.5249864256413,12.9125350952381,14.1596858374091,0,0,0
"1","1",200,10,21926.7,21717.3,22154.1,22011.4,21648.5,22414.1,2111.9,2060.9,2165.3,2105.6,2010.2,2200.2,0,0,0,0,0,0,0,0,0,13.1551570499206,12.4731503699049,13.8071258535844,14.1845165640899,13.5588466400467,14.9291557504508,0,0,0
"1","1",210,10,20848.4,20595.9,21082.2,20860.4,20355.1,21332.3,2356.3,2304.7,2405.8,2346.5,2231.5,2452.4,0,0,0,0,0,0,36.5,35.6,37.5,11.5974038388632,10.9812397210972,12.1519252139794,11.4519579231803,11.005912303096,11.8967138135823,0,0,0
"1","1",220,10,19614.6,19354.1,19860,19675.8,19213.8,20220.1,2633.9,2576.4,2686.6,2606.7,2496.2,2726.2,0,0,0,0,0,0,55.8,54.9,56.8,11.7867042397961,11.4044506825845,12.1488565249953,11.1256138217684,10.5716312274506,11.6636152882013,53.0272842331666,49.9832524832525,55.777552601082
"1","1",230,10,18319.3,18046.6,18596.2,18455.1,17862.2,19012.8,2932.3,2876.6,2989.2,2895.9,2762.5,3029.9,0,0,0,0,0,0,83.8,80.8,86.5,11.3406394719603,10.6529139758043,11.9649324306884,11.0581359674448,10.4946376057334,11.7237401631633,50.1984921994596,45.3664900670345,54.5710985928771
"1","1",240,10,16937.4,16649.3,17240.1,17169.1,16526.6,17766.2,3229,3152.1,3298.9,3177.3,3029.9,3331.1,0,0,0,0,0,0,126.1,120.9,131,10.1036791833543,9.44668281850867,10.8076065398771,9.72867998955844,9.22800796080458,10.1546013948979,50.4192741227695,48.4445183932789,52.3937157810297
"1","1",250,10,15675.6,15331.8,16041.5,15893.5,15248.5,16600.8,3517.7,3420.8,3607.8,3467.7,3307.2,3621.6,0,0,0,0,0,0,191.2,183.4,199.8,8.91537981359219,8.16684556174489,9.67953603827672,9.14077322684568,8.59750671393514,9.64735141498226,51.63348544683,49.0661409491333,54.1408045569612
"1","1",260,10,14484.8,13974.6,14989.7,14807,14019.8,15601,3771,3665.7,3873.4,3697.6,3514.4,3872.7,0,0,0,0,0,0,285.6,272.7,297.2,7.19718177080409,6.57564006042925,7.89130765442914,6.58894557094266,5.94299852788183,7.25130491606433,49.4292538018318,47.42019886761,51.7049681258002
"1","1",270,10,13663.6,13160.1,14208.5,13937.2,13000.9,14822,3956.4,3831.6,4070.5,3886.8,3693.1,4081,0,0,0,0,0,0,425.9,407,445.8,4.90222654752036,4.45035636028005,5.40374727893705,5.07952122226451,4.36845272265448,5.67376726891482,49.0755062292965,47.3578929329203,50.8285678042851
"1","1",280,10,13160.6,12543.6,13739.7,13519.6,12592.9,14497.1,4040.5,3896.8,4178.9,3961.9,3733.5,4169.5,0,0,0,0,0,0,636.3,604.9,670,2.09707555071536,1.45594507719361,2.77938766252728,1.90578534476155,1.39581665286007,2.36920055542486,49.3560794754197,47.8175293095685,51.1927793750946
"1","1",290,10,13384.5,12594.3,14081.7,13726.3,12675.4,14706.6,3956.5,3805.9,4128.8,3885.6,3634.1,4123.9,0,0,0,0,0,0,953.3,904,1002.1,-2.13720987582543,-3.23249273919807,-1.07441734235158,-2.04733244831186,-3.21115647463285,-1.14802591488181,49.7782189941295,48.4045748317805,50.8673765674409
"1","1",300,10,14503.1,13668.1,15281.8,14844.8,13745.9,16029,3656.5,3465.5,3867.2,3580.6,3314.9,3850.6,0,0,0,0,0,0,1423.3,1357,1488.7,-7.7020654254306,-9.02194119395098,-6.21666498609659,-8.06074688365622,-9.74260989181707,-6.62136018473233,49.4298772424611,47.8532561787946,50.9171193457403
"1","1",310,10,16892.3,15732.8,17953.5,17253.4,15981.1,18613.9,3080.8,2842.8,3323.7,2990.1,2719.7,3295.1,0,0,0,0,0,0,2141.8,2039.9,2237.6,-16.0272447076355,-17.9925195620569,-13.8977177148226,-16.8714431628445,-19.2454038663902,-14.1799590802915,50.5136585694204,49.8958129377613,51.1486044483592
"1","1",320,10,20841.7,19554.8,22085.4,21292.3,19696.5,22641.6,2094.5,1807.9,2410.5,2004.3,1668,2340.2,0,0,0,0,0,0,3230.2,3068.2,3365,-32.8844976159589,-37.463412859322,-28.5821514872998,-34.2038494677068,-39.6771115808081,-29.5098824839881,50.7988182383958,50.1521581340453,51.6630546153125
"1","1",330,10,27093.3,25479.1,28503.8,27365.7,25733.1,28539.5,500.2,184.2,927.3,450.3,159.8,857.8,5.2,2.3,8,4.9,1.6,9.3,4781.4,4565.2,4987.2,-80.6301711047019,-91.7049461655313,-67.785406996784,-81.9673949606741,-93.1701039693187,-69.23611930928,48.1302732611655,45.2107483597909,50.0196185209427
"1","1",340,10,30732.6,30253.6,31141.6,30776.7,30197.1,31150.9,2.5,0,7.5,3.2,0,9.6,0.2,0,0.6,1,0,3,4454.5,3942.8,5033.2,-89.8671625929862,-100,-69.8671625929862,-89.843137254902,-100,-69.843137254902,-5.71512633298365,-19.4543048464329,10.0642257643828
"1","1",350,10,31248.3,31244.9,31250,31247.8,31243.4,31250,0,0,0,0,0,0,0,0,0,0,0,0,1539.6,874.3,2460,-10,-30,0,-10,-30,0,-68.8280852132909,-78.3625984389838,-56.9500343322471
"1","1",360,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,172.3,37.7,369.9,0,0,0,0,0,0,-93.5858331736905,-96.9256754527617,-89.5788207426737
"1","1",370,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,-79.8953974895397,-100,-50
"1","1",380,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-30,0
"1","1",390,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",400,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",410,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",420,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",430,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",440,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",450,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",460,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",470,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",480,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",490,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",500,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",510,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",520,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",530,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",540,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",550,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",560,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",570,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",580,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",590,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",600,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",610,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",620,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",630,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",640,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",650,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",660,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",670,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",680,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",690,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",700,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",710,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",720,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",730,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",740,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",750,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",760,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",770,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",780,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",790,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",800,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",810,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",820,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",830,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",840,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",850,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",860,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",870,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",880,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",890,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",900,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",910,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",920,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",930,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",940,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",950,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",960,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",970,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",980,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",990,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",1000,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","0.05",0,10,31250,31250,31250,31250,31250,31250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","0.05",10,10,18904.4,18823.2,18974.2,18901.8,18800.4,18998.7,240.6,238.7,242.5,240.7,239,242.5,0,0,0,0,0,0,0,0,0,-3.76,-4.48,-3,-3.72,-4.44,-3,0,0,0
"10","0.05",20,10,19331.2,19194.3,19447.8,19347.2,19247.4,19444.4,291.9,286.5,297.1,289.8,284.5,294.8,0,0,0,0,0,0,0,0,0,21.3258200956765,19.4965868268371,23.1714066533127,20.3889206235479,18.6603304048157,22.0456965783579,0,0,0
"10","0.05",30,10,17013.1,16768.9,17240.2,17100.4,16837.6,17395.2,362.2,355.9,368,358.2,352.7,363.7,0,0,0,0,0,0,0,0,0,24.1087235434503,22.8035210556726,25.5137838357992,23.6268763059124,22.7562290441689,24.6672957318583,0,0,0
"10","0.05",40,10,14033.4,13762.2,14341.9,14166.5,14010.8,14339.4,437,429.1,445,436.8,430.2,442.5,0,0,0,0,0,0,0,0,0,20.6661359379754,19.2509629801387,22.0248073442079,21.9687243454062,20.3877314272932,23.3894650661533,0,0,0
"10","0.05",50,10,11300.5,11040,11548.5,11225.3,10910.8,11557,525.2,517.6,534,519.8,511.8,528.2,0,0,0,0,0,0,0,0,0,20.2032466864037,19.2235607782773,21.0303673680367,19.0095573408749,18.1561860624995,19.9923369218615,0,0,0
"10","0.05",60,10,8430,8171.5,8638.1,8603.1,8358.7,8864.5,603.2,597.3,610.4,600.3,592.7,608.4,0,0,0,0,0,0,0,0,0,14.8842640414516,13.7721750984168,16.0322572008389,15.5252866695037,14.0064116358395,17.014418780403,0,0,0
"10","0.05",70,10,6381.6,6199.3,6558.9,6469,6245.1,6701.4,674.3,667.5,681.2,669.6,663.2,675.9,0,0,0,0,0,0,0,0,0,11.8058333287691,10.5654651598265,12.9840702540684,11.5668670294116,10.471769222424,12.6349191495316,0,0,0
"10","0.05",80,10,4948.3,4770.2,5122.7,4758.6,4610.8,4912.2,712.2,705.3,719.3,720.8,715.5,726.3,0,0,0,0,0,0,0,0,0,5.66378244680115,3.72490068530344,7.38484298355899,7.67088221200131,6.3974633938894,9.04377120452828,0,0,0
"10","0.05",90,10,4237.8,4031.9,4452.3,4117.6,3943,4297.8,738.8,730.7,746.2,738.6,729.8,746,0,0,0,0,0,0,0,0,0,3.74566735418369,2.59467492549172,4.61727906706357,2.48869197409806,1.00288148018939,4.08337945600981,0,0,0
"10","0.05",100,10,3767.6,3610.1,3908.3,3765.7,3584.2,3921.5,751.2,743.1,761.2,746.5,739.6,753.2,0,0,0,0,0,0,0,0,0,1.69205696790947,0.486779239918845,2.87019853952906,1.11093496885625,-0.668025411736238,2.76043022969159,0,0,0
"10","0.05",110,10,3541.7,3345.3,3745.9,3691.9,3545,3838.8,750.3,743.5,756.6,749.6,742.4,757.2,0,0,0,0,0,0,0,0,0,-0.0798790937760717,-1.91319789434161,1.38840231007885,0.429810094957743,-0.623351762765209,1.61883920946168,0,0,0
"10","0.05",120,10,3405.6,3335.1,3484.2,3622.3,3494.7,3740.4,751.4,744.4,758.5,747.1,742.1,752.4,0,0,0,0,0,0,0,0,0,0.161682521586111,-1.00449520967561,1.27316538186649,-0.308395288140222,-1.49289463055507,0.789323200970976,0,0,0
"10","0.05",130,10,3502.3,3320.5,3688.9,3655.9,3475.3,3839.3,751.9,745.4,759.5,747.5,739.7,754.9,0,0,0,0,0,0,0,0,0,0.0930676090039875,-1.39544039272419,1.43534562761524,0.0527007453201058,-0.57146242544745,0.766016223626898,0,0,0
"10","0.05",140,10,3496.6,3386.8,3601.1,3653,3490.2,3798.2,755.5,746.6,764.4,745.9,739.6,752.5,0,0,0,0,0,0,0,0,0,0.498299600713664,-0.951834231481286,2.04588801249754,-0.188487073191789,-1.5880704117892,0.913467868001623,0,0,0
"10","0.05",150,10,3470.9,3275.1,3685.6,3597.1,3462.1,3742.4,742.9,735.9,749.4,750.7,742.6,759.1,0,0,0,0,0,0,0,0,0,-1.6471601156167,-2.62246750283007,-0.717405102154818,0.6629917735363,-0.66159800607048,2.04416905890312,0,0,0
"10","0.05",160,10,3738.1,3541.5,3953.2,3480.6,3253.9,3704,749.2,745.5,752.9,749.9,736.5,762.3,0,0,0,0,0,0,0,0,0,0.874929595800806,-0.385355378697653,1.96174570812868,-0.101396454633955,-1.61896497614294,1.53002101367615,0,0,0
"10","0.05",170,10,3480.9,3329.2,3636.1,3633.4,3397.4,3895.2,752.2,744.4,758.4,744,732.2,755,0,0,0,0,0,0,0,0,0,0.40715757811998,-0.67744167682216,1.51430742666709,-0.764985142788687,-1.83960117267589,0.354151980643119,0,0,0
"10","0.05",180,10,3663.4,3475.2,3875.7,3644,3409.3,3911.2,746.8,738.7,755.7,747.2,737,757.3,0,0,0,0,0,0,0,0,0,-0.705383705707643,-2.00319551714381,0.332921023831468,0.47395377045408,-0.961036145122193,1.97630172579973,0,0,0
"10","0.05",190,10,3525.2,3328.8,3700.9,3562.4,3364.1,3763.6,750.8,745.6,755.8,748.7,742.5,753.6,0,0,0,0,0,0,0,0,0,0.563027060809462,-0.514822414530751,1.74866330375523,0.235663663923804,-1.06534884284435,1.29465166480539,0,0,0
"10","0.05",200,10,3528.9,3387.8,3669.6,3603.8,3479.5,3728.6,748.6,745.2,751.6,746.2,739.9,753.1,0,0,0,0,0,0,0,0,0,-0.280873514777247,-1.07719360833276,0.525998394900376,-0.312667475764496,-1.49658825772159,1.1785865439839,0,0,0
"10","0.05",210,10,3577,3407.7,3736.4,3662.6,3563.6,3792.9,740.3,733.1,747.2,732.7,725.1,739.5,0.9,0.5,1.4,1.1,0.8,1.4,15.3,14.1,16.5,-1.11120079821718,-1.74112091777315,-0.405562557468327,-1.79470708062173,-2.85516899370298,-0.720903426018942,0,0,0
"10","0.05",220,10,3794.1,3651.1,3938,3701.5,3517,3885.6,728.3,722.1,735.6,744.1,737.4,750.9,0.1,0,0.3,0.6,0.2,1,8.8,7.6,10.1,-1.60224576985304,-2.58935277662799,-0.332391598525826,1.56313003433009,0.818965546882178,2.23409297446665,-42.5260577915377,-49.0307712153687,-35.5416666666667
"10","0.05",230,10,3823,3652.6,3971.6,3618.1,3402.6,3796.6,746.8,740.2,753,746.6,740.2,753.2,0.5,0.1,0.9,0.3,0.1,0.6,6.8,5,8.7,2.56230690738203,1.22043658020474,3.7799694103217,0.353551668053286,-0.740958571985375,1.53975128900304,-25.7900432900433,-41.0714285714286,-12.2727272727273
"10","0.05",240,10,3481.1,3369,3589,3627.8,3422.4,3830.9,751.8,742,761.8,749.8,743.2,756.8,0.3,0.1,0.6,0.3,0,0.8,4.1,2.7,5.5,0.687900659594063,-0.77954017474236,2.18981854309218,0.447195060284299,-0.722944840093928,1.57025834005384,-39.3333333333333,-51,-27
"10","0.05",250,10,3448.8,3232.4,3691,3631,3475.1,3779.1,749,739,758.8,742.8,733.6,752,0.2,0,0.4,0.1,0,0.3,3.3,2,4.7,-0.315214019738617,-2.73534149679639,1.51189732135148,-0.927317146411568,-1.91211182804351,0.190730135116754,-20.3214285714286,-36.0714285714286,-4.57142857142857
"10","0.05",260,10,3584.3,3314.1,3824.6,3769.3,3551.6,4001.3,746.6,738.1,758.5,739.2,731.7,745.2,0.1,0,0.3,0,0,0,2.4,1.5,3.3,-0.308724404990739,-1.22252034432413,0.605401931028056,-0.461038341212253,-1.56670153246926,0.563237045092796,-18.75,-35,-3.75
"10","0.05",270,10,3719.6,3493.7,3958.1,3777.1,3628.4,3900.3,741.9,733.3,750,741.2,732.6,749,0,0,0,0,0,0,1.8,1,2.7,-0.601941798144264,-1.82017270839097,0.760279368995184,0.284160353009794,-0.833068488857581,1.57280187585412,-29.3333333333333,-58.6666666666667,-4.00000000000001
"10","0.05",280,10,3892.4,3678.9,4093.4,3665,3529.4,3836.7,738.6,729.6,747.1,745,739.9,749.4,0,0,0,0,0,0,1.2,0.7,1.8,-0.428067138593668,-1.79357893117314,0.707046294572363,0.533241135647923,-0.334689639355242,1.412305660319,-9.16666666666667,-42.5,23.3333333333333
"10","0.05",290,10,3740.7,3610.6,3905.6,3604,3449.8,3755.7,737.8,733.3,741.4,750.1,743.8,756,0,0,0,0,0,0,0.7,0.2,1.2,-0.0725661389196949,-1.27547651453104,1.16975799126851,0.700484819938209,-0.51953170936594,1.91290386692245,-43.3333333333333,-73.3333333333333,-13.3333333333333
